Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
__GI__IO_file_jumps;fileops.c;1455;0.853318452835083;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;0.9315640926361084;0-2;LSB bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1504;0.6743807792663574;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;1.4127113819122314;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.45795440673828125;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;1.2417867183685303;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;1.618687391281128;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.8638107776641846;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.8760569095611572;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.7436974048614502;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.5411078929901123;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5301451683044434;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;0.4774174690246582;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;1.243300199508667;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.9900054931640625;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;0.553931713104248;0-2;LSB bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1504;1.067012071609497;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;0.5421590805053711;0-2;LSB bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1504;0.9150700569152832;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;1.2678589820861816;0-2;LSB bit-flip
_IO_file_jumps_mmap;fileops.c;1480;1.2360074520111084;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8162760734558105;0-2;LSB bit-flip
__after_morecore_hook;malloc.c;1874;1.2003860473632812;0-2;LSB bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1504;0.7307243347167969;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1455;1.0874605178833008;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.554100751876831;0-2;LSB bit-flip
