Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.026820421218872;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;0.4565107822418213;0-2;Random bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.4269979000091553;0-2;Random bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.3613767623901367;0-2;Random bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.5048666000366211;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;0.9910058975219727;0-2;Random bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.9636013507843018;0-2;Random bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.9764845371246338;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;0.7467105388641357;0-2;Random bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.8208022117614746;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;0.44917845726013184;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.2065210342407227;0-2;Random bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.4012970924377441;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.2247028350830078;0-2;Random bit-flip
global_max_fast;malloc.c;1786;0.3472726345062256;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.2170367240905762;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.0349581241607666;0-2;Random bit-flip
_IO_file_jumps_mmap;fileops.c;1562;1.2285771369934082;0-2;Random bit-flip
_IO_file_jumps_mmap;fileops.c;1562;1.1710014343261719;0-2;Random bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.6139650344848633;0-2;Random bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.6015510559082031;0-2;Random bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.5131125450134277;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.1586947441101074;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.1308305263519287;0-2;Random bit-flip
_IO_file_jumps_mmap;fileops.c;1562;1.1021385192871094;0-2;Random bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.9658088684082031;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.2558119297027588;0-2;Random bit-flip
_IO_file_jumps;fileops.c;1560;1.22904634475708;0-2;Random bit-flip
