Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
audit_list;rtld.c;124;3.7297754287719727;0-2;Random bit-flip
library_path;rtld.c;743;1.2243728637695312;0-2;LSB bit-flip
